"","Original","Outcome","ES","TH","RRH","Prev","PrevEligible","Family","Comorbidity"
"9337",5,0,0.181030295592809,0.178925422625499,0.181272181234618,0.10755436819668,1,1,0
"9338",5,0,0.319381996473441,0.264437086959723,0.310254432474232,0.223162697941857,1,0,0
"9339",1,0,0.320820809989511,0.244161020636119,0.285766801048146,NA,0,0,0
"9340",5,0,0.217952026296709,0.162344964211801,0.200494525817217,0.117024325961431,1,0,0
"9341",5,0,0.181896323593767,0.136015118147986,0.196640976634661,0.0957421938870752,1,0,0
"9342",1,0,0.448397072503807,0.399828775655465,0.437156700997154,NA,0,0,0
"9343",4,1,0.40175807440139,0.325383550142992,0.393965480673675,NA,0,0,1
"9344",3,0,0.352078261886064,0.305479641819545,0.353122320309457,NA,0,0,1
"9345",1,0,0.261549296407269,0.211188609667566,0.23950843861641,NA,0,0,0
"9346",1,0,0.218723822893186,0.238122258246322,0.208875720650586,NA,0,1,0
"9347",4,0,0.269997992264713,0.25882736553168,0.262111124588064,NA,0,0,0
"9348",1,1,0.363253699815209,0.26705371494003,0.323592926361783,NA,0,0,0
"9349",1,0,0.483321084263666,0.454979450071488,0.467816299719061,NA,0,0,0
"9350",1,0,0.292189643224616,0.230119490786777,0.28975803611382,NA,0,0,0
"9351",4,0,0.731540564341644,0.68007366661738,0.714912015495326,NA,0,0,0
"9352",3,1,0.551716761846333,0.558466458901288,0.471940887959099,NA,0,1,0
"9353",5,0,0.133059829325171,0.110049115335633,0.125649713425392,0.0765497627444992,1,1,0
"9354",5,0,0.151314399561997,0.165615982961316,0.138752683463061,0.0791885036135624,1,1,0
"9355",3,0,0.271216334788838,0.250024942969681,0.299911936394378,NA,0,0,0
"9356",3,0,0.455357465071415,0.338420421560075,0.462031911137254,NA,0,0,0
"9357",5,0,0.116811298153676,0.078233989296501,0.123901279956113,0.0657167322790939,1,0,0
"9358",1,0,0.557031825028495,0.536473480064621,0.534524732291385,NA,0,1,0
"9359",5,0,0.152783795258976,0.119050416661101,0.142000663306839,0.0900270299194151,1,1,0
"9360",1,1,0.208418271755235,0.218013278836699,0.234031029219501,NA,0,0,0
"9361",5,0,0.156325817076166,0.116686051405537,0.15946404197446,0.0823032790420196,1,0,0
"9362",5,0,0.210738781429385,0.15896485931118,0.183100102342269,0.105349690295185,1,0,1
"9363",5,0,0.137469292671353,0.107055364053417,0.145009728518782,0.0792163015463115,1,0,0
"9364",1,0,0.246238736384628,0.23198769156238,0.219417395810042,NA,0,0,0
"9365",5,0,0.115276253364729,0.0973166195973361,0.10923990890275,0.0549719371337242,1,0,0
"9366",4,1,0.377090713315721,0.337107013922795,0.434382936867506,NA,0,0,0
"9367",5,0,0.214859644269918,0.158573372689917,0.183398271167092,0.108806094375843,1,0,1
"9368",5,0,0.214547103992974,0.154230163347856,0.186392456535,0.109321878032868,1,0,1
"9369",4,0,0.52520872429206,0.432194155677142,0.510673554632643,NA,0,0,0
"9370",5,0,0.0829452066174347,0.113603567894303,0.075009686826093,0.046529891232745,1,1,0
"9371",5,0,0.227178328391077,0.166225029735224,0.185602828041065,0.13058492396811,1,0,0
"9372",1,1,0.380580581111747,0.364697566605668,0.325297160243781,NA,0,1,0
"9373",4,1,0.701812038460795,0.628567908330507,0.698726826641199,NA,0,0,0
"9374",5,0,0.219303612879903,0.144702406296018,0.169274392385726,0.103290478741994,1,0,0
"9375",5,0,0.109679880044661,0.0770321265526745,0.111099891185549,0.0484593743306431,1,0,0
"9376",5,0,0.24561575187733,0.169867805239938,0.216239371499204,0.138524863718279,1,0,0
"9377",4,0,0.584422600850618,0.497103677649821,0.616488452013907,NA,0,0,0
"9378",5,0,0.356801891840701,0.330637568510949,0.329364082486758,0.233126029384641,1,0,0
"9379",5,0,0.173643489603193,0.19631921109304,0.164899712346907,0.104696418615415,1,1,0
"9380",5,0,0.176370097461942,0.122169280316342,0.188248720157571,0.0954268434215087,1,0,0
"9381",1,1,0.180028219562386,0.135753383076933,0.192560812065148,NA,0,0,0
"9382",5,0,0.301598172363039,0.318266413714392,0.260970295445005,0.178947351147926,1,1,0
"9383",5,0,0.142430064104554,0.101966876182566,0.113656172120078,0.0673452782822702,1,0,0
"9384",1,1,0.382317613153946,0.386910995061492,0.326083707729383,NA,0,1,0
"9385",4,1,0.33821778723389,0.273793941852006,0.388289020899861,NA,0,0,0
"9386",5,0,0.290843875046044,0.251280886103269,0.242005059754826,0.165480034087723,1,1,0
"9387",1,0,0.428855484524691,0.441294965789792,0.366984556285133,NA,0,1,0
"9388",1,0,0.577672909520955,0.593684074804342,0.544608535235873,NA,0,1,0
"9389",1,0,0.227044550205984,0.223075442241973,0.202523730290882,NA,0,1,0
"9390",3,0,0.255860799961729,0.20160606084711,0.273306173712311,NA,0,0,0
"9391",1,0,0.421744332905677,0.3683483014449,0.380740650950756,NA,0,0,1
"9392",3,0,0.205577237523264,0.176001540029189,0.167492108253077,NA,0,0,0
"9393",1,0,0.224378943158682,0.20837180428937,0.192716000999199,NA,0,1,0
"9394",1,0,0.380286920716369,0.379847012617741,0.318825192087885,NA,0,1,0
"9395",1,0,0.195997469108758,0.199458907997648,0.215690247860412,NA,0,1,0
"9396",3,0,0.223728376818659,0.20780887659687,0.192115733208669,NA,0,1,0
"9397",1,0,0.223938552290437,0.207953363600789,0.192298822353464,NA,0,1,0
"9398",4,1,0.507948606523715,0.467678585820301,0.517413690076075,NA,0,0,0
"9399",1,0,0.469032191727103,0.384444241376081,0.387865638673297,NA,0,0,0
"9400",5,0,0.133898713209758,0.12055927429158,0.117144956275443,0.0679823146712335,1,1,0
"9401",5,0,0.188758269906184,0.176423595696379,0.156438500912921,0.108653492587564,1,1,0
"9402",5,0,0.189605418321798,0.19206233466054,0.169288635367446,0.112539883284347,1,1,0
"9403",1,0,0.35227311979185,0.230459153350085,0.301037843714537,NA,0,0,0
"9404",5,0,0.246622888353733,0.189164230530081,0.187442360113208,0.124580108970296,1,0,0
"9405",5,0,0.183729860185718,0.14957199048105,0.18070740835113,0.0982273542891413,1,0,1
"9406",4,0,0.622802095290714,0.548412949800622,0.625451881539997,NA,0,0,0
"9407",5,0,0.181643006154105,0.140376743439778,0.184276809330302,0.0971852383867346,1,0,0
"9408",5,0,0.168020808291944,0.11564037647454,0.137752417825588,0.0888946089304867,1,0,0
"9409",5,0,0.238175331344881,0.145773777217136,0.212312127305935,0.137870025840428,1,0,0
"9410",5,0,0.167413546750198,0.11160600063285,0.189919056482974,0.0931807187348694,1,0,1
"9411",5,0,0.104089671029668,0.0599184259697272,0.132196640335393,0.0486497922219737,1,0,1
"9412",5,1,0.206010888608117,0.12973071295124,0.213124505886135,0.110400386392841,1,0,1
"9413",5,0,0.214309644683754,0.145171581784329,0.198757887368021,0.121469662982268,1,0,1
"9414",5,0,0.211630088245865,0.15843000487098,0.194521918646931,0.175304116172139,1,0,0
"9415",1,1,0.354333422114071,0.315285594394585,0.362220454577589,NA,0,0,1
"9416",1,0,0.277353918669402,0.271438836947077,0.230174441697022,NA,0,1,0
"9417",3,0,0.206059705392562,0.175202791553899,0.251693077823458,NA,0,0,1
"9418",1,1,0.587798345218127,0.537988463478221,0.553067944524507,NA,0,0,0
"9419",1,0,0.468837945551128,0.49240415658417,0.450599233002361,NA,0,1,0
"9420",1,0,0.21828425517152,0.216433610950347,0.17224831418498,NA,0,1,0
"9421",1,0,0.265316288870517,0.182638753088813,0.160385512274152,NA,0,0,0
"9422",1,0,0.18477239155216,0.181524743776554,0.137510039997455,NA,0,1,0
"9423",1,0,0.265233646951422,0.182593433476076,0.16032521436959,NA,0,0,0
"9424",1,1,0.828155290661867,0.851913811251554,0.836780386181532,NA,0,1,1
"9425",5,0,0.170566165430823,0.17425883152819,0.154261838795568,0.104950803330226,1,1,0
"9426",1,0,0.285369364166325,0.293729165718328,0.26107990063963,NA,0,1,1
"9427",1,0,0.562342054917085,0.468742521974064,0.436965304160058,NA,0,0,0
"9428",1,0,0.595099027047719,0.518339728507806,0.548295971682346,NA,0,0,0
"9429",5,0,0.142102254499139,0.0990769365352384,0.112529333434321,0.0751959000702542,1,0,0
"9430",1,1,0.636544777807066,0.605335588590144,0.54328222691957,NA,0,1,0
"9431",1,1,0.466061278077211,0.391942353405742,0.363907477757686,NA,0,0,0
"9432",1,1,0.409312552995742,0.340708975282395,0.310762381978277,NA,0,0,0
"9433",1,0,0.259693313677268,0.283184169852231,0.2594836247407,NA,0,1,1
"9434",5,0,0.179369661397034,0.141201100641873,0.178295391554408,0.0816704253531398,1,0,1
"9435",4,0,0.345326119011869,0.340976573710195,0.358446506121916,NA,0,0,0
"9436",5,0,0.15389391022763,0.16506248390869,0.164111315226938,0.0893995159209672,1,1,1
"9437",1,0,0.483382405989409,0.389241633165468,0.363711472358829,NA,0,0,0
"9438",5,0,0.189030656912755,0.131093341793272,0.196694703068212,0.0995650500449899,1,0,0
"9439",1,0,0.173414479475786,0.198079827355509,0.145672626667323,NA,0,1,0
"9440",5,0,0.189562508800272,0.140619753514356,0.170893558337324,0.112542578066045,1,0,0
"9441",3,0,0.43438140715369,0.366136405778859,0.405296880756267,NA,0,0,0
"9442",1,0,0.477392190721042,0.420060898684751,0.451339039155144,NA,0,0,1
"9443",5,0,0.174693989807072,0.140694635659546,0.163688733731817,0.0799815821283388,1,0,0
"9444",5,0,0.148114415471742,0.164277292500832,0.145035046483664,0.0876344967852896,1,1,0
"9445",1,0,0.344879555568123,0.316630411172603,0.25003584476026,NA,0,1,0
"9446",1,0,0.306706226631148,0.260728448846655,0.282804333664543,NA,0,0,0
"9447",1,0,0.339134303055612,0.337714791807894,0.297349837503914,NA,0,1,0
"9448",5,0,0.210475853461286,0.176250897190365,0.186656668644071,0.116217379103149,1,1,1
"9449",3,1,0.52437137913494,0.508086854080375,0.591774956522649,NA,0,0,0
"9450",5,0,0.213907820136282,0.167573015693426,0.184287509118981,0.126975020811583,1,0,0
"9451",1,1,0.366904471531666,0.338555642227536,0.29136066845206,NA,0,1,0
"9452",1,0,0.299179441427951,0.252660268090648,0.236525666044595,NA,0,0,0
"9453",1,1,0.760037175067789,0.734616749106214,0.648933074181934,NA,0,0,0
"9454",4,0,0.257662087100751,0.197120038022473,0.27376703877544,NA,0,0,0
"9455",1,0,0.200228057839932,0.161924686683895,0.186916344799837,0.110864891652983,1,0,0
"9456",5,0,0.178734675261997,0.167869084452069,0.169698864458831,0.0983643087060977,1,1,0
"9457",5,0,0.127884576090851,0.13999536010883,0.104073633235583,0.0647218520801581,1,1,0
"9458",1,0,0.740937860154434,0.721971895111663,0.715775392207676,NA,0,0,1
"9459",1,1,0.270539260941819,0.232121106654175,0.211533869770496,NA,0,1,0
"9460",4,1,0.388617413581813,0.321384062547542,0.372477995306798,NA,0,0,0
"9461",1,0,0.494102468662355,0.439477123074115,0.535044342539804,NA,0,0,0
"9462",5,0,0.176468319844594,0.141974092128892,0.16518029210815,0.0809051210282527,1,0,0
"9463",5,0,0.207190107807519,0.209722733146666,0.199543147200057,0.131062623137978,1,1,0
"9464",5,0,0.227216835209799,0.169171867482394,0.186739459381421,0.119599382158426,1,0,0
"9465",1,1,0.340117609902991,0.271047256580305,0.322630419637707,NA,0,0,0
"9466",1,1,0.495294859868545,0.417802801143016,0.500360662341761,NA,0,0,0
"9467",3,0,0.189655175995858,0.171332829913547,0.152192095162603,NA,0,0,0
"9468",1,0,0.23690972494181,0.168807566910136,0.192361517275781,NA,0,0,0
"9469",1,0,0.312200756034061,0.268750738857057,0.303788328481615,NA,0,0,0
"9470",5,0,0.131424141555036,0.142092803515747,0.128971489066681,0.0759815411073844,1,1,0
"9471",5,0,0.0987433982135991,0.0723258506969973,0.0990347053985368,0.0499911472276327,1,0,0
"9472",1,0,0.24380041711584,0.246540907275559,0.231492768479081,NA,0,1,0
"9473",1,0,0.651034846353339,0.581673540298781,0.625815970064118,NA,0,0,0
"9474",1,1,0.46555384048955,0.392621225907359,0.458190541355521,NA,0,0,0
"9475",5,0,0.224661816818521,0.180922810985966,0.177982361770757,0.123332348991506,1,0,0
"9476",5,0,0.104744637156647,0.111365611646829,0.118300522944763,0.0616826378537769,1,0,0
"9477",1,0,0.431620984956237,0.378329690377476,0.393175787784905,NA,0,0,0
"9478",5,0,0.183607976437058,0.155839926624785,0.173624717768724,0.105563418957828,1,1,0
"9479",1,1,0.440429011650313,0.487771715929571,0.422774021029622,NA,0,1,0
"9480",5,0,0.340625915065577,0.279208683764835,0.3119114632967,0.231077749848395,1,0,0
"9481",5,0,0.129592656663873,0.139080259831127,0.113940116192114,0.0805486474723274,1,1,0
"9482",5,0,0.198566122129141,0.144478277409229,0.196776156875132,0.119927386664016,1,0,0
"9483",5,0,0.196682853439888,0.144720532571405,0.179606620873878,0.103425542593412,1,0,0
"9484",1,0,0.372070427581315,0.308426163493662,0.331559571763378,NA,0,0,0
"9485",3,0,0.456749941412699,0.370565840472468,0.449384271759528,NA,0,0,0
"9486",4,0,0.415711977488579,0.460201625671773,0.449613723503448,NA,0,0,0
"9487",5,0,0.160465434106567,0.133125980805418,0.133582956775883,0.0898208593338824,1,1,0
"9488",1,1,0.501193030834702,0.432456255750779,0.477809571930303,NA,0,0,0
"9489",4,0,0.258367788703525,0.247749764494166,0.281909752606281,NA,0,0,0
"9490",4,0,0.408360504307097,0.334477827417261,0.416191961701219,NA,0,0,0
"9491",5,0,0.259500281659314,0.19864949822335,0.226227785873793,0.13739428652868,1,0,1
"9492",5,0,0.352590632528466,0.24339245456016,0.3053219834839,0.236087227760033,1,0,0
"9493",5,0,0.279763416522762,0.283747515599127,0.228805973095455,0.156663681408384,1,1,0
"9494",5,0,0.197558661739033,0.161685839332263,0.167091562672901,0.115077089154113,1,1,0
"9495",1,1,0.258275667575493,0.215489974720501,0.204844250449901,NA,0,1,1
"9496",1,0,0.219353205553822,0.160526378687316,0.192803381749422,NA,0,0,0
"9497",5,0,0.175673797901541,0.127181431489875,0.159584573046183,0.105260482073342,1,0,0
"9498",5,0,0.171674719737305,0.123724606404082,0.155859691658449,0.101636597478254,1,0,0
"9499",1,0,0.256899164195077,0.248111201952059,0.256959629373459,0.160892273676362,1,1,0
"9500",5,0,0.202793247624286,0.147669659133332,0.180456847410572,0.117425335805006,1,0,0
"9501",3,0,0.336219458691635,0.272097151146375,0.331493156573776,NA,0,0,0
"9502",5,0,0.150432075939023,0.145148221513973,0.165916467172463,0.0810187940441629,1,1,0
"9503",5,0,0.212783454333978,0.165706466830767,0.182767126278864,0.126267229535434,1,0,0
"9504",1,0,0.449212991345931,0.372977592734063,0.407351501538413,NA,0,0,0
"9505",1,0,0.386618410554559,0.309384618981173,0.334104046212699,NA,0,0,0
"9506",1,0,0.246175722167342,0.249995179749544,0.215994955256074,NA,0,1,0
"9507",5,0,0.222986360266902,0.140093595767138,0.188583928206198,0.120555360766763,1,0,0
"9508",3,0,0.229352580524174,0.265723897783698,0.216544432789709,NA,0,1,0
"9509",1,1,0.517585602941179,0.478219433446138,0.512820453348813,NA,0,0,0
"9510",5,0,0.187367588632231,0.148518695537386,0.185450603778888,0.107482912091308,1,0,0
"9511",1,1,0.368192814851646,0.381617411577999,0.354713309180152,NA,0,1,0
"9512",1,0,0.234254579583705,0.261517829007787,0.21276103917248,NA,0,1,0
"9513",5,0,0.142431086537883,0.12885455931282,0.126519341271576,0.0821225840745493,1,0,0
"9514",3,0,0.427758483368017,0.368058635113373,0.381085586864998,NA,0,0,0
"9515",5,0,0.126766461112729,0.153023694240898,0.139003014312975,0.0709937374711763,1,1,0
"9516",5,0,0.149352680868306,0.109440205483422,0.151773852857712,0.0897878207866369,1,1,0
"9517",5,1,0.202724759917655,0.207179845634608,0.200775991694553,0.14266630098705,1,1,0
"9518",5,0,0.202907129680101,0.184050080267385,0.197904282756296,0.119137524440716,1,1,0
"9519",1,1,0.252432475292468,0.269057864221877,0.28617581314746,NA,0,1,0
"9520",1,0,0.476066986155203,0.46290479516032,0.397440053188065,NA,0,1,1
"9521",1,0,0.292021967217333,0.216032591624863,0.248156392925999,NA,0,0,0
"9522",5,0,0.149455544187053,0.134121254388506,0.147682063260809,0.0783420766290373,1,1,0
"9523",5,0,0.18188511883261,0.128208146410728,0.1982550483757,0.0903543456572919,1,0,0
"9524",5,0,0.216550930147735,0.169214919170229,0.18612012814779,0.129001289900057,1,0,0
"9525",5,0,0.205365420452135,0.167679211869918,0.172408737219597,0.106882160720279,1,0,0
"9526",5,1,0.289615732093719,0.312889007904916,0.259735856471496,0.20335003708489,1,1,0
"9527",5,0,0.154630268077158,0.118037511609286,0.150579756600616,0.0874298914107254,1,0,0
"9528",1,0,0.396927982084872,0.388333977696931,0.289242117829339,NA,0,1,0
"9529",1,1,0.417951528314231,0.355290712156075,0.416710055728783,NA,0,0,1
"9530",5,0,0.23271422372757,0.171651518938714,0.22449544278036,0.11654084609737,1,0,0
"9531",1,1,0.448587734297002,0.405200553822137,0.419110863392246,NA,0,0,0
"9532",5,0,0.121881414479914,0.123129943550652,0.113417084704653,0.0679961445849998,1,1,0
"9533",5,0,0.155239757763319,0.178287035286907,0.175672949322586,0.0871947614449432,1,1,0
"9534",5,0,0.095666581570151,0.0553118643694909,0.0998114169903675,0.0395065910695638,1,0,0
"9535",1,1,0.388023575645698,0.31407750384576,0.292268917593762,NA,0,0,0
"9536",4,0,0.232787118616749,0.178499572872147,0.257942914024055,0.139009666606777,1,0,0
"9537",3,0,0.231745496387778,0.21585745999362,0.195050583227511,NA,0,1,0
"9538",1,0,0.764981666132104,0.779684051260752,0.693879379067939,NA,0,1,0
"9539",1,0,0.500463229165924,0.426915117332647,0.448061462103771,NA,0,0,0
"9540",3,0,0.567448680133328,0.543523246297247,0.60546732601005,NA,0,0,0
"9541",1,0,0.485546911570967,0.399575352220306,0.400985867704687,NA,0,0,0
"9542",5,0,0.14450018631516,0.127740911899965,0.145976523733774,0.0894405926916994,1,1,0
"9543",5,0,0.142203049534715,0.119949009275102,0.1468495235885,0.0816071491038658,1,1,1
"9544",3,0,0.337498020761902,0.297031673018035,0.360448185160861,NA,0,0,0
"9545",5,1,0.479063031108595,0.416507273444771,0.419636496346549,0.308945090446178,1,0,0
"9546",5,0,0.182119423655307,0.151998856781198,0.17453019955256,0.107046406586392,1,0,0
"9547",3,0,0.47958057721058,0.381780010905902,0.482685549975568,NA,0,0,1
"9548",3,1,0.702647035573995,0.639094287500705,0.684917879355877,NA,0,0,0
"9549",5,0,0.235738938060657,0.174272459202127,0.208034385252481,0.0902804930156535,1,0,0
"9550",1,0,0.369196533081488,0.356878665726346,0.32023485183302,NA,0,1,0
"9551",5,0,0.175804588488453,0.175034252754982,0.164182890092036,0.094467321397899,1,1,0
"9552",5,0,0.145634946190728,0.11183673092551,0.117838026383329,0.0668706093873019,1,0,0
"9553",4,1,0.545901417730204,0.46589114638437,0.505367975415841,NA,0,0,0
"9554",5,0,0.143569732935312,0.141725583983766,0.134130263257318,0.0666210111974899,1,0,0
"9555",5,0,0.264018073623165,0.257471094857244,0.253189266217031,0.147444169256977,1,1,0
"9556",5,0,0.309728554382089,0.243068885251611,0.274048259660281,0.194439962623071,1,0,0
"9557",5,0,0.230663273739928,0.213138891939616,0.205430147199244,0.120218282098565,1,0,0
"9558",3,0,0.236827686643669,0.224150251518627,0.194280373560155,NA,0,1,0
"9559",1,1,0.813115824231218,0.745523550214689,0.778654335781768,NA,0,0,0
"9560",5,0,0.240537291934593,0.226451653127726,0.228890271739345,0.127111922725762,1,0,0
"9561",5,0,0.200604592896431,0.218542744107936,0.2177772858646,0.138270019176596,1,1,0
"9562",5,0,0.153278545222115,0.178164609470148,0.144813804262573,0.091996912152994,1,1,0
"9563",3,0,0.531028278185227,0.47708409313903,0.52677179965819,NA,0,0,0
"9564",1,0,0.339491931882431,0.380630953475165,0.317033742729643,NA,0,1,0
"9565",1,0,0.314032598274345,0.230392644830928,0.304430298724526,NA,0,0,0
"9566",1,0,0.522718932298271,0.496997938966055,0.431294808456333,NA,0,0,0
"9567",4,0,0.53909712723797,0.479928934815264,0.539342278940033,NA,0,0,0
"9568",5,0,0.218315477592366,0.182418313631835,0.179509017835008,0.122306251940264,1,0,0
"9569",1,0,0.136711919316457,0.111985538955143,0.122079964560048,0.0749985828799198,1,1,0
"9570",1,1,0.236460074145649,0.22389035297419,0.193977028260032,NA,0,1,0
"9571",5,0,0.231116994265302,0.199145071118792,0.211418560037842,0.142766146052211,1,1,0
"9572",3,0,0.344150835902887,0.272647711684418,0.369270026911778,NA,0,0,0
"9573",1,0,0.554655775729991,0.48418784951367,0.593865531353912,NA,0,0,0
"9574",5,0,0.165804670956175,0.152457395287633,0.165668851977229,0.0891469564063922,1,0,0
"9575",5,0,0.213718527555665,0.204413901577672,0.216934688687666,0.142567671740061,1,0,0
"9576",5,0,0.0990452922168591,0.109337057871439,0.0916933099873528,0.0472045640695531,1,1,0
"9577",1,0,0.523607353285726,0.450973597949893,0.513278917386775,NA,0,0,0
"9578",3,1,0.60759151884491,0.595049291605666,0.615221720793459,NA,0,0,0
"9579",5,0,0.186381765320167,0.144666254918866,0.177601958581534,0.1023587606099,1,0,0
"9580",5,0,0.117873805787729,0.172759763797025,0.108765851002222,0.0628543141478073,1,1,0
"9581",5,0,0.179537618484662,0.128058118289174,0.155025420871962,0.0625824831942011,1,0,0
"9582",5,0,0.153495583991814,0.112531761400291,0.115023909664747,0.0731670865118345,1,0,0
"9583",5,0,0.119718945810195,0.100087750059871,0.136292362830133,0.0668668083833033,1,0,0
"9584",1,0,0.498361573499248,0.390493683224293,0.466757826108373,NA,0,0,1
"9585",4,0,0.393336186571427,0.352443246598185,0.370931060231761,NA,0,0,0
"9586",1,0,0.423538467641662,0.450644828881803,0.400274910905613,NA,0,1,0
"9587",5,0,0.158270414988195,0.140110042156819,0.143078657474451,0.090588047759994,1,1,0
"9588",1,0,0.462851945214781,0.418151494722084,0.431645749264413,NA,0,0,0
"9589",1,0,0.287645504855366,0.308787733210673,0.306062380717155,NA,0,1,0
"9590",5,0,0.178084120370503,0.124419732313858,0.176333522499512,0.0959949077026405,1,0,0
"9591",4,0,0.411419851480941,0.311564057539132,0.411294537664795,NA,0,0,0
"9592",5,1,0.248087813573725,0.246920130235195,0.232733121749022,0.215636725151456,1,1,0
"9593",5,0,0.120053816541282,0.132431875434155,0.139215069212674,0.0739621373753734,1,0,0
"9594",1,0,0.733497528234377,0.683441184543782,0.677268762378371,NA,0,0,0
"9595",5,0,0.125093513196668,0.122006067608027,0.122937237987408,0.0805128070082107,1,1,0
"9596",5,0,0.140061173802888,0.0735098920404164,0.142294708253543,0.0727278219670365,1,0,0
"9597",4,1,0.377880304004308,0.298858162148997,0.322558507817842,NA,0,0,0
"9598",1,0,0.256477772802753,0.206792491386649,0.246521318180396,NA,0,0,0
"9599",3,0,0.411219114496148,0.360881835929605,0.408318204092393,NA,0,0,0
"9600",5,0,0.116681928336441,0.116742690840529,0.107991762942732,0.0679422987085679,1,1,0
"9601",1,0,0.590530747817951,0.494829442780919,0.551419686334388,NA,0,0,0
"9602",5,0,0.107464467807454,0.114392923363202,0.0990968770437138,0.0618238775233338,1,0,0
"9603",1,0,0.421123866817294,0.37401283967998,0.35589789680552,NA,0,0,0
"9604",4,1,0.347211692049477,0.376541864799816,0.377753351464951,NA,0,1,0
"9605",5,0,0.173986955676061,0.191571726173026,0.170801867063502,0.104785010804911,1,1,0
"9606",1,1,0.320478304656728,0.363209265861566,0.314205077263702,NA,0,1,0
"9607",1,0,0.504224155715917,0.470678825297201,0.44710620878477,NA,0,0,0
"9608",1,0,0.245406266518363,0.25458556811103,0.220413303541112,NA,0,1,0
"9609",5,0,0.287658638570555,0.222937360392814,0.249570910792514,0.16251422077677,1,0,0
"9610",5,0,0.242355084487295,0.186173551891422,0.206941308936958,0.129573260367944,1,0,0
"9611",5,0,0.266019840050254,0.204582436896585,0.229794708290361,0.17209546934033,1,0,0
"9612",1,0,0.390695168677906,0.311217214727904,0.319845069638309,NA,0,0,1
"9613",5,0,0.199504555988962,0.146878846977039,0.181964171625523,0.121860486018165,1,0,0
"9614",5,1,0.236439944555599,0.2350111183716,0.211625729284109,0.206647185345023,1,0,0
"9615",1,0,0.372259753389495,0.414132486266667,0.395640356300942,NA,0,1,0
"9616",5,0,0.186357867351181,0.178130229388835,0.169346381539047,0.1116512654904,1,0,0
"9617",5,0,0.163598712179769,0.146447159795655,0.1724539304913,0.0982574941303343,1,0,0
"9618",1,1,0.426608361838815,0.402375032846769,0.36531525862663,NA,0,1,0
"9619",3,0,0.253917366446668,0.277184834281095,0.227376517999003,NA,0,1,0
"9620",1,0,0.392611297666989,0.422719437132356,0.367444398155955,NA,0,1,0
"9621",1,1,0.536327728837778,0.576740487488121,0.500023474346366,NA,0,1,0
"9622",1,1,0.468373197801967,0.509219093776691,0.482875199445109,NA,0,0,0
"9623",4,0,0.568160677114551,0.514142157099582,0.557691377521756,NA,0,0,0
"9624",1,0,0.241269804736992,0.254056456492788,0.200060220562128,NA,0,1,0
"9625",5,0,0.129343201227261,0.100922677985203,0.12382060124002,0.070111987215684,1,0,0
"9626",1,1,0.734794774937251,0.72117104796061,0.754478241095243,NA,0,0,1
"9627",1,0,0.181876629099718,0.10744209656641,0.164334959461588,NA,0,0,1
"9628",3,0,0.231862681288929,0.146337482566765,0.215409151948654,NA,0,0,1
"9629",1,0,0.311001420363579,0.214979463021796,0.307929061327935,NA,0,0,1
"9630",5,0,0.262724842112168,0.267199403017038,0.239399489594407,0.237443672310401,1,1,0
"9631",5,0,0.133498177308055,0.107885102869474,0.122915174821313,0.0663384749944409,1,0,0
"9632",3,0,0.214719376387202,0.158619795033909,0.169335303671514,NA,0,1,1
"9633",5,0,0.167757262541208,0.165488664101839,0.149247370456384,0.0914323857519311,1,1,0
"9634",3,1,0.592949730529369,0.478019182508802,0.587618117873199,NA,0,0,1
"9635",1,0,0.362192227065911,0.274866032732704,0.265246733123845,NA,0,0,0
"9636",5,0,0.176691060349016,0.127802165864467,0.15894337695962,0.105150745797875,1,0,0
"9637",1,0,0.288308774435668,0.23615053776642,0.285084431256235,NA,0,0,0
"9638",1,0,0.254595564642107,0.266628991617105,0.275572665392324,NA,0,1,0
"9639",1,1,0.432184419090163,0.34432173078615,0.358888098361608,NA,0,0,0
"9640",1,0,0.347444102817713,0.388142305375111,0.385532680446151,NA,0,1,0
"9641",5,0,0.0666941396045751,0.0779579160629056,0.0723049956707719,0.0402415017528509,1,1,0
"9642",1,0,0.388739242015007,0.316058648679766,0.333189255256845,NA,0,0,0
"9643",5,0,0.20116583236618,0.205316552340114,0.206051910068493,0.145538527465322,1,1,0
"9644",1,0,0.257933217261459,0.248942230936447,0.213158449589423,NA,0,1,0
"9645",5,0,0.146218887860856,0.162090826381019,0.148319947376189,0.092518050053827,1,1,0
"9646",5,0,0.302319933001098,0.239466865779955,0.255839319699813,0.155371134881534,1,0,0
"9647",5,0,0.315118837264193,0.250148864519724,0.26741703075193,0.165632108449381,1,0,0
"9648",5,0,0.117737557167743,0.0947346705043324,0.122532556264612,0.0608788434906148,1,0,0
"9649",3,0,0.316394855893189,0.334764434070018,0.348373827525298,NA,0,1,0
"9650",5,0,0.261748137649694,0.187042343576084,0.203026793174955,0.118949392135461,1,0,0
"9651",4,1,0.27382521101804,0.203442981080606,0.254897714708384,NA,0,0,0
"9652",5,0,0.235571750373625,0.177788201183073,0.19577993439367,0.111156813678186,1,0,0
"9653",1,1,0.436073080201309,0.35153772082518,0.451064503314753,NA,0,0,0
"9654",1,0,0.62328626123945,0.592729850241056,0.553255546922776,NA,0,0,1
"9655",5,0,0.184684417965493,0.14211646730423,0.18633576879403,0.0932253453021131,1,0,0
"9656",5,0,0.175664837755447,0.176029032758856,0.164346974692827,0.109624243776495,1,1,0
